condition_id,dataset,content_id,dist_id,dist_level,is_hdr,test_file,reference_file,pix_per_deg,distortion_name,repeating_content_id,JOD
t-i10-t-09-3,tid2013,t-i10,t-09,3,0,tid2013/10/i10_09_3.png,tid2013/10/i10.png,31.2467,image_denoising,-,-1.312218935
t-i10-t-09-4,tid2013,t-i10,t-09,4,0,tid2013/10/i10_09_4.png,tid2013/10/i10.png,31.2467,image_denoising,-,-2.728763437
t-i10-t-09-5,tid2013,t-i10,t-09,5,0,tid2013/10/i10_09_5.png,tid2013/10/i10.png,31.2467,image_denoising,-,-4.715536775
t-i10-t-10-1,tid2013,t-i10,t-10,1,0,tid2013/10/i10_10_1.png,tid2013/10/i10.png,31.2467,JPEG_compression,-,-0.583777356
t-i10-t-10-2,tid2013,t-i10,t-10,2,0,tid2013/10/i10_10_2.png,tid2013/10/i10.png,31.2467,JPEG_compression,-,-0.746765769
t-i10-t-10-3,tid2013,t-i10,t-10,3,0,tid2013/10/i10_10_3.png,tid2013/10/i10.png,31.2467,JPEG_compression,-,-1.366818495
t-i10-t-10-4,tid2013,t-i10,t-10,4,0,tid2013/10/i10_10_4.png,tid2013/10/i10.png,31.2467,JPEG_compression,-,-3.016559563
t-i10-t-10-5,tid2013,t-i10,t-10,5,0,tid2013/10/i10_10_5.png,tid2013/10/i10.png,31.2467,JPEG_compression,-,-4.592458752
t-i10-t-11-1,tid2013,t-i10,t-11,1,0,tid2013/10/i10_11_1.png,tid2013/10/i10.png,31.2467,JPEG2000_compression,-,-1.13058423
t-i10-t-11-2,tid2013,t-i10,t-11,2,0,tid2013/10/i10_11_2.png,tid2013/10/i10.png,31.2467,JPEG2000_compression,-,-1.883361123
t-i10-t-11-3,tid2013,t-i10,t-11,3,0,tid2013/10/i10_11_3.png,tid2013/10/i10.png,31.2467,JPEG2000_compression,-,-3.032673261
t-i10-t-11-4,tid2013,t-i10,t-11,4,0,tid2013/10/i10_11_4.png,tid2013/10/i10.png,31.2467,JPEG2000_compression,-,-4.940619033
t-i10-t-11-5,tid2013,t-i10,t-11,5,0,tid2013/10/i10_11_5.png,tid2013/10/i10.png,31.2467,JPEG2000_compression,-,-6.413853674
t-i10-t-12-1,tid2013,t-i10,t-12,1,0,tid2013/10/i10_12_1.png,tid2013/10/i10.png,31.2467,JPEG_transmission_errors,-,-1.562220791
t-i10-t-12-2,tid2013,t-i10,t-12,2,0,tid2013/10/i10_12_2.png,tid2013/10/i10.png,31.2467,JPEG_transmission_errors,-,-0.92979888
t-i10-t-12-3,tid2013,t-i10,t-12,3,0,tid2013/10/i10_12_3.png,tid2013/10/i10.png,31.2467,JPEG_transmission_errors,-,-1.419328885
t-i10-t-12-4,tid2013,t-i10,t-12,4,0,tid2013/10/i10_12_4.png,tid2013/10/i10.png,31.2467,JPEG_transmission_errors,-,-2.237696666
t-i10-t-12-5,tid2013,t-i10,t-12,5,0,tid2013/10/i10_12_5.png,tid2013/10/i10.png,31.2467,JPEG_transmission_errors,-,-4.121946411
t-i10-t-13-1,tid2013,t-i10,t-13,1,0,tid2013/10/i10_13_1.png,tid2013/10/i10.png,31.2467,JPEG2000_transmission_errors,-,-0.690369035
t-i10-t-13-2,tid2013,t-i10,t-13,2,0,tid2013/10/i10_13_2.png,tid2013/10/i10.png,31.2467,JPEG2000_transmission_errors,-,-2.550127564
t-i10-t-13-3,tid2013,t-i10,t-13,3,0,tid2013/10/i10_13_3.png,tid2013/10/i10.png,31.2467,JPEG2000_transmission_errors,-,-3.167360142
t-i10-t-13-4,tid2013,t-i10,t-13,4,0,tid2013/10/i10_13_4.png,tid2013/10/i10.png,31.2467,JPEG2000_transmission_errors,-,-4.072758016
t-i10-t-13-5,tid2013,t-i10,t-13,5,0,tid2013/10/i10_13_5.png,tid2013/10/i10.png,31.2467,JPEG2000_transmission_errors,-,-3.760260785
t-i10-t-14-1,tid2013,t-i10,t-14,1,0,tid2013/10/i10_14_1.png,tid2013/10/i10.png,31.2467,non_eccentricity_pattern_noise,-,-0.723379554
t-i10-t-14-2,tid2013,t-i10,t-14,2,0,tid2013/10/i10_14_2.png,tid2013/10/i10.png,31.2467,non_eccentricity_pattern_noise,-,-0.498909761
t-i10-t-14-3,tid2013,t-i10,t-14,3,0,tid2013/10/i10_14_3.png,tid2013/10/i10.png,31.2467,non_eccentricity_pattern_noise,-,-0.986345061
t-i10-t-14-4,tid2013,t-i10,t-14,4,0,tid2013/10/i10_14_4.png,tid2013/10/i10.png,31.2467,non_eccentricity_pattern_noise,-,-2.145615627
t-i10-t-14-5,tid2013,t-i10,t-14,5,0,tid2013/10/i10_14_5.png,tid2013/10/i10.png,31.2467,non_eccentricity_pattern_noise,-,-2.470469803
t-i10-t-15-1,tid2013,t-i10,t-15,1,0,tid2013/10/i10_15_1.png,tid2013/10/i10.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-3.665062907
t-i10-t-15-2,tid2013,t-i10,t-15,2,0,tid2013/10/i10_15_2.png,tid2013/10/i10.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-3.388853906
t-i10-t-15-3,tid2013,t-i10,t-15,3,0,tid2013/10/i10_15_3.png,tid2013/10/i10.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-3.028974221
t-i10-t-15-4,tid2013,t-i10,t-15,4,0,tid2013/10/i10_15_4.png,tid2013/10/i10.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-3.061208736
t-i10-t-15-5,tid2013,t-i10,t-15,5,0,tid2013/10/i10_15_5.png,tid2013/10/i10.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-2.352786889
t-i10-t-16-1,tid2013,t-i10,t-16,1,0,tid2013/10/i10_16_1.png,tid2013/10/i10.png,31.2467,intensity_shift,-,-0.44728647
t-i10-t-16-2,tid2013,t-i10,t-16,2,0,tid2013/10/i10_16_2.png,tid2013/10/i10.png,31.2467,intensity_shift,-,-0.511480164
t-i10-t-16-3,tid2013,t-i10,t-16,3,0,tid2013/10/i10_16_3.png,tid2013/10/i10.png,31.2467,intensity_shift,-,-0.543629529
t-i10-t-16-4,tid2013,t-i10,t-16,4,0,tid2013/10/i10_16_4.png,tid2013/10/i10.png,31.2467,intensity_shift,-,-0.931595399
t-i10-t-16-5,tid2013,t-i10,t-16,5,0,tid2013/10/i10_16_5.png,tid2013/10/i10.png,31.2467,intensity_shift,-,-1.229964382
t-i10-t-17-1,tid2013,t-i10,t-17,1,0,tid2013/10/i10_17_1.png,tid2013/10/i10.png,31.2467,contrast_change,-,-0.791549951
t-i10-t-17-2,tid2013,t-i10,t-17,2,0,tid2013/10/i10_17_2.png,tid2013/10/i10.png,31.2467,contrast_change,-,-0.211107441
t-i10-t-17-3,tid2013,t-i10,t-17,3,0,tid2013/10/i10_17_3.png,tid2013/10/i10.png,31.2467,contrast_change,-,-1.520040588
t-i10-t-17-4,tid2013,t-i10,t-17,4,0,tid2013/10/i10_17_4.png,tid2013/10/i10.png,31.2467,contrast_change,-,-0.354630478
t-i10-t-17-5,tid2013,t-i10,t-17,5,0,tid2013/10/i10_17_5.png,tid2013/10/i10.png,31.2467,contrast_change,-,-2.742964942
t-i10-t-18-1,tid2013,t-i10,t-18,1,0,tid2013/10/i10_18_1.png,tid2013/10/i10.png,31.2467,change_of_color_saturation,-,-1.870534291
t-i10-t-18-2,tid2013,t-i10,t-18,2,0,tid2013/10/i10_18_2.png,tid2013/10/i10.png,31.2467,change_of_color_saturation,-,-2.295137661
t-i10-t-18-3,tid2013,t-i10,t-18,3,0,tid2013/10/i10_18_3.png,tid2013/10/i10.png,31.2467,change_of_color_saturation,-,-2.596109382
t-i10-t-18-4,tid2013,t-i10,t-18,4,0,tid2013/10/i10_18_4.png,tid2013/10/i10.png,31.2467,change_of_color_saturation,-,-2.887000006
t-i10-t-18-5,tid2013,t-i10,t-18,5,0,tid2013/10/i10_18_5.png,tid2013/10/i10.png,31.2467,change_of_color_saturation,-,-3.063815538
t-i10-t-19-1,tid2013,t-i10,t-19,1,0,tid2013/10/i10_19_1.png,tid2013/10/i10.png,31.2467,multiplicative_gaussian_noise,-,-0.951786827
t-i10-t-19-2,tid2013,t-i10,t-19,2,0,tid2013/10/i10_19_2.png,tid2013/10/i10.png,31.2467,multiplicative_gaussian_noise,-,-1.087138815
t-i10-t-19-3,tid2013,t-i10,t-19,3,0,tid2013/10/i10_19_3.png,tid2013/10/i10.png,31.2467,multiplicative_gaussian_noise,-,-1.582321502
t-i10-t-19-4,tid2013,t-i10,t-19,4,0,tid2013/10/i10_19_4.png,tid2013/10/i10.png,31.2467,multiplicative_gaussian_noise,-,-2.105476608
t-i10-t-19-5,tid2013,t-i10,t-19,5,0,tid2013/10/i10_19_5.png,tid2013/10/i10.png,31.2467,multiplicative_gaussian_noise,-,-2.51739696
t-i10-t-20-1,tid2013,t-i10,t-20,1,0,tid2013/10/i10_20_1.png,tid2013/10/i10.png,31.2467,comfort_noise,-,-0.671954441
t-i10-t-20-2,tid2013,t-i10,t-20,2,0,tid2013/10/i10_20_2.png,tid2013/10/i10.png,31.2467,comfort_noise,-,-1.096167401
t-i10-t-20-3,tid2013,t-i10,t-20,3,0,tid2013/10/i10_20_3.png,tid2013/10/i10.png,31.2467,comfort_noise,-,-1.992586812
t-i10-t-20-4,tid2013,t-i10,t-20,4,0,tid2013/10/i10_20_4.png,tid2013/10/i10.png,31.2467,comfort_noise,-,-2.801968835
t-i10-t-20-5,tid2013,t-i10,t-20,5,0,tid2013/10/i10_20_5.png,tid2013/10/i10.png,31.2467,comfort_noise,-,-3.665666476
t-i10-t-21-1,tid2013,t-i10,t-21,1,0,tid2013/10/i10_21_1.png,tid2013/10/i10.png,31.2467,lossy_compression_of_noisy_images,-,-0.981802642
t-i10-t-21-2,tid2013,t-i10,t-21,2,0,tid2013/10/i10_21_2.png,tid2013/10/i10.png,31.2467,lossy_compression_of_noisy_images,-,-1.446795856
t-i10-t-21-3,tid2013,t-i10,t-21,3,0,tid2013/10/i10_21_3.png,tid2013/10/i10.png,31.2467,lossy_compression_of_noisy_images,-,-2.257256733
t-i10-t-21-4,tid2013,t-i10,t-21,4,0,tid2013/10/i10_21_4.png,tid2013/10/i10.png,31.2467,lossy_compression_of_noisy_images,-,-2.914126178
t-i10-t-21-5,tid2013,t-i10,t-21,5,0,tid2013/10/i10_21_5.png,tid2013/10/i10.png,31.2467,lossy_compression_of_noisy_images,-,-4.52092282
t-i10-t-22-1,tid2013,t-i10,t-22,1,0,tid2013/10/i10_22_1.png,tid2013/10/i10.png,31.2467,image_color_quantization_with_dither,-,-0.658139497
t-i10-t-22-2,tid2013,t-i10,t-22,2,0,tid2013/10/i10_22_2.png,tid2013/10/i10.png,31.2467,image_color_quantization_with_dither,-,-1.52444046
t-i10-t-22-3,tid2013,t-i10,t-22,3,0,tid2013/10/i10_22_3.png,tid2013/10/i10.png,31.2467,image_color_quantization_with_dither,-,-1.868319827
t-i10-t-22-4,tid2013,t-i10,t-22,4,0,tid2013/10/i10_22_4.png,tid2013/10/i10.png,31.2467,image_color_quantization_with_dither,-,-2.335818507
t-i10-t-22-5,tid2013,t-i10,t-22,5,0,tid2013/10/i10_22_5.png,tid2013/10/i10.png,31.2467,image_color_quantization_with_dither,-,-3.523190143
t-i10-t-23-1,tid2013,t-i10,t-23,1,0,tid2013/10/i10_23_1.png,tid2013/10/i10.png,31.2467,chromatic_aberrations,-,-0.530419406
t-i10-t-23-2,tid2013,t-i10,t-23,2,0,tid2013/10/i10_23_2.png,tid2013/10/i10.png,31.2467,chromatic_aberrations,-,-0.617734689
t-i10-t-23-3,tid2013,t-i10,t-23,3,0,tid2013/10/i10_23_3.png,tid2013/10/i10.png,31.2467,chromatic_aberrations,-,-1.798035533
t-i10-t-23-4,tid2013,t-i10,t-23,4,0,tid2013/10/i10_23_4.png,tid2013/10/i10.png,31.2467,chromatic_aberrations,-,-4.224722922
t-i10-t-23-5,tid2013,t-i10,t-23,5,0,tid2013/10/i10_23_5.png,tid2013/10/i10.png,31.2467,chromatic_aberrations,-,-5.964150201
t-i10-t-24-1,tid2013,t-i10,t-24,1,0,tid2013/10/i10_24_1.png,tid2013/10/i10.png,31.2467,sparse_sampling_and_reconstruction,-,-0.911529317
t-i10-t-24-2,tid2013,t-i10,t-24,2,0,tid2013/10/i10_24_2.png,tid2013/10/i10.png,31.2467,sparse_sampling_and_reconstruction,-,-1.645451726
t-i10-t-24-3,tid2013,t-i10,t-24,3,0,tid2013/10/i10_24_3.png,tid2013/10/i10.png,31.2467,sparse_sampling_and_reconstruction,-,-3.202186285
t-i10-t-24-4,tid2013,t-i10,t-24,4,0,tid2013/10/i10_24_4.png,tid2013/10/i10.png,31.2467,sparse_sampling_and_reconstruction,-,-5.75971318
t-i10-t-24-5,tid2013,t-i10,t-24,5,0,tid2013/10/i10_24_5.png,tid2013/10/i10.png,31.2467,sparse_sampling_and_reconstruction,-,-7.197748395
t-i11-t-01-1,tid2013,t-i11,t-01,1,0,tid2013/11/i11_01_1.png,tid2013/11/i11.png,31.2467,additive_gaussian_noise,l-22,-0.533379258
t-i11-t-01-2,tid2013,t-i11,t-01,2,0,tid2013/11/i11_01_2.png,tid2013/11/i11.png,31.2467,additive_gaussian_noise,l-22,-0.79636314
t-i11-t-01-3,tid2013,t-i11,t-01,3,0,tid2013/11/i11_01_3.png,tid2013/11/i11.png,31.2467,additive_gaussian_noise,l-22,-0.823195655
t-i11-t-01-4,tid2013,t-i11,t-01,4,0,tid2013/11/i11_01_4.png,tid2013/11/i11.png,31.2467,additive_gaussian_noise,l-22,-1.681404419
t-i11-t-01-5,tid2013,t-i11,t-01,5,0,tid2013/11/i11_01_5.png,tid2013/11/i11.png,31.2467,additive_gaussian_noise,l-22,-2.317751594
t-i11-t-02-1,tid2013,t-i11,t-02,1,0,tid2013/11/i11_02_1.png,tid2013/11/i11.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-22,-0.372166727
t-i11-t-02-2,tid2013,t-i11,t-02,2,0,tid2013/11/i11_02_2.png,tid2013/11/i11.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-22,-0.306689541
t-i11-t-02-3,tid2013,t-i11,t-02,3,0,tid2013/11/i11_02_3.png,tid2013/11/i11.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-22,-0.554553428
t-i11-t-02-4,tid2013,t-i11,t-02,4,0,tid2013/11/i11_02_4.png,tid2013/11/i11.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-22,-0.792608838
t-i11-t-02-5,tid2013,t-i11,t-02,5,0,tid2013/11/i11_02_5.png,tid2013/11/i11.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-22,-1.308021207
t-i11-t-03-1,tid2013,t-i11,t-03,1,0,tid2013/11/i11_03_1.png,tid2013/11/i11.png,31.2467,spatially_correlated_noise,l-22,-1.171452419
t-i11-t-03-2,tid2013,t-i11,t-03,2,0,tid2013/11/i11_03_2.png,tid2013/11/i11.png,31.2467,spatially_correlated_noise,l-22,-1.57963565
t-i11-t-03-3,tid2013,t-i11,t-03,3,0,tid2013/11/i11_03_3.png,tid2013/11/i11.png,31.2467,spatially_correlated_noise,l-22,-2.368910603
t-i11-t-03-4,tid2013,t-i11,t-03,4,0,tid2013/11/i11_03_4.png,tid2013/11/i11.png,31.2467,spatially_correlated_noise,l-22,-2.90416713
t-i11-t-03-5,tid2013,t-i11,t-03,5,0,tid2013/11/i11_03_5.png,tid2013/11/i11.png,31.2467,spatially_correlated_noise,l-22,-3.56409611
t-i11-t-04-1,tid2013,t-i11,t-04,1,0,tid2013/11/i11_04_1.png,tid2013/11/i11.png,31.2467,masked_noise,l-22,-0.466777072
t-i11-t-04-2,tid2013,t-i11,t-04,2,0,tid2013/11/i11_04_2.png,tid2013/11/i11.png,31.2467,masked_noise,l-22,-0.320526386
t-i11-t-04-3,tid2013,t-i11,t-04,3,0,tid2013/11/i11_04_3.png,tid2013/11/i11.png,31.2467,masked_noise,l-22,-0.651089642
t-i11-t-04-4,tid2013,t-i11,t-04,4,0,tid2013/11/i11_04_4.png,tid2013/11/i11.png,31.2467,masked_noise,l-22,-0.833756893
t-i11-t-04-5,tid2013,t-i11,t-04,5,0,tid2013/11/i11_04_5.png,tid2013/11/i11.png,31.2467,masked_noise,l-22,-1.300118759
t-i11-t-05-1,tid2013,t-i11,t-05,1,0,tid2013/11/i11_05_1.png,tid2013/11/i11.png,31.2467,high_frequency_noise,l-22,-0.268100722
t-i11-t-05-2,tid2013,t-i11,t-05,2,0,tid2013/11/i11_05_2.png,tid2013/11/i11.png,31.2467,high_frequency_noise,l-22,-0.266409717
t-i11-t-05-3,tid2013,t-i11,t-05,3,0,tid2013/11/i11_05_3.png,tid2013/11/i11.png,31.2467,high_frequency_noise,l-22,-0.790852883
t-i11-t-05-4,tid2013,t-i11,t-05,4,0,tid2013/11/i11_05_4.png,tid2013/11/i11.png,31.2467,high_frequency_noise,l-22,-1.718861577
t-i11-t-05-5,tid2013,t-i11,t-05,5,0,tid2013/11/i11_05_5.png,tid2013/11/i11.png,31.2467,high_frequency_noise,l-22,-3.122814989
t-i11-t-06-1,tid2013,t-i11,t-06,1,0,tid2013/11/i11_06_1.png,tid2013/11/i11.png,31.2467,impulse_noise,l-22,-1.299841488
t-i11-t-06-2,tid2013,t-i11,t-06,2,0,tid2013/11/i11_06_2.png,tid2013/11/i11.png,31.2467,impulse_noise,l-22,-1.597640411
t-i11-t-06-3,tid2013,t-i11,t-06,3,0,tid2013/11/i11_06_3.png,tid2013/11/i11.png,31.2467,impulse_noise,l-22,-2.031317519
t-i11-t-06-4,tid2013,t-i11,t-06,4,0,tid2013/11/i11_06_4.png,tid2013/11/i11.png,31.2467,impulse_noise,l-22,-2.543021677
t-i11-t-06-5,tid2013,t-i11,t-06,5,0,tid2013/11/i11_06_5.png,tid2013/11/i11.png,31.2467,impulse_noise,l-22,-3.16200128
t-i11-t-07-1,tid2013,t-i11,t-07,1,0,tid2013/11/i11_07_1.png,tid2013/11/i11.png,31.2467,quantization_noise,l-22,-0.537397631
t-i11-t-07-2,tid2013,t-i11,t-07,2,0,tid2013/11/i11_07_2.png,tid2013/11/i11.png,31.2467,quantization_noise,l-22,-1.031246467
t-i11-t-07-3,tid2013,t-i11,t-07,3,0,tid2013/11/i11_07_3.png,tid2013/11/i11.png,31.2467,quantization_noise,l-22,-1.320945049
t-i11-t-07-4,tid2013,t-i11,t-07,4,0,tid2013/11/i11_07_4.png,tid2013/11/i11.png,31.2467,quantization_noise,l-22,-2.302075723
t-i11-t-07-5,tid2013,t-i11,t-07,5,0,tid2013/11/i11_07_5.png,tid2013/11/i11.png,31.2467,quantization_noise,l-22,-3.561081448
t-i11-t-08-1,tid2013,t-i11,t-08,1,0,tid2013/11/i11_08_1.png,tid2013/11/i11.png,31.2467,gaussian_blur,l-22,-0.892474517
t-i11-t-08-2,tid2013,t-i11,t-08,2,0,tid2013/11/i11_08_2.png,tid2013/11/i11.png,31.2467,gaussian_blur,l-22,-1.240636943
t-i11-t-08-3,tid2013,t-i11,t-08,3,0,tid2013/11/i11_08_3.png,tid2013/11/i11.png,31.2467,gaussian_blur,l-22,-2.266131414
t-i11-t-08-4,tid2013,t-i11,t-08,4,0,tid2013/11/i11_08_4.png,tid2013/11/i11.png,31.2467,gaussian_blur,l-22,-3.198757968
t-i11-t-08-5,tid2013,t-i11,t-08,5,0,tid2013/11/i11_08_5.png,tid2013/11/i11.png,31.2467,gaussian_blur,l-22,-4.157780619
t-i11-t-09-1,tid2013,t-i11,t-09,1,0,tid2013/11/i11_09_1.png,tid2013/11/i11.png,31.2467,image_denoising,l-22,-0.427044586
t-i11-t-09-2,tid2013,t-i11,t-09,2,0,tid2013/11/i11_09_2.png,tid2013/11/i11.png,31.2467,image_denoising,l-22,-0.281988652
t-i11-t-09-3,tid2013,t-i11,t-09,3,0,tid2013/11/i11_09_3.png,tid2013/11/i11.png,31.2467,image_denoising,l-22,-1.271128324
t-i11-t-09-4,tid2013,t-i11,t-09,4,0,tid2013/11/i11_09_4.png,tid2013/11/i11.png,31.2467,image_denoising,l-22,-2.826903975
t-i11-t-09-5,tid2013,t-i11,t-09,5,0,tid2013/11/i11_09_5.png,tid2013/11/i11.png,31.2467,image_denoising,l-22,-4.773574059
t-i11-t-10-1,tid2013,t-i11,t-10,1,0,tid2013/11/i11_10_1.png,tid2013/11/i11.png,31.2467,JPEG_compression,l-22,-0.392148071
t-i11-t-10-2,tid2013,t-i11,t-10,2,0,tid2013/11/i11_10_2.png,tid2013/11/i11.png,31.2467,JPEG_compression,l-22,-0.396362905
t-i11-t-10-3,tid2013,t-i11,t-10,3,0,tid2013/11/i11_10_3.png,tid2013/11/i11.png,31.2467,JPEG_compression,l-22,-0.86333414
t-i11-t-10-4,tid2013,t-i11,t-10,4,0,tid2013/11/i11_10_4.png,tid2013/11/i11.png,31.2467,JPEG_compression,l-22,-2.478003895
t-i11-t-10-5,tid2013,t-i11,t-10,5,0,tid2013/11/i11_10_5.png,tid2013/11/i11.png,31.2467,JPEG_compression,l-22,-4.342630474
t-i11-t-11-1,tid2013,t-i11,t-11,1,0,tid2013/11/i11_11_1.png,tid2013/11/i11.png,31.2467,JPEG2000_compression,l-22,-0.302895855
t-i11-t-11-2,tid2013,t-i11,t-11,2,0,tid2013/11/i11_11_2.png,tid2013/11/i11.png,31.2467,JPEG2000_compression,l-22,-0.525802605
t-i11-t-11-3,tid2013,t-i11,t-11,3,0,tid2013/11/i11_11_3.png,tid2013/11/i11.png,31.2467,JPEG2000_compression,l-22,-1.540965993
t-i11-t-11-4,tid2013,t-i11,t-11,4,0,tid2013/11/i11_11_4.png,tid2013/11/i11.png,31.2467,JPEG2000_compression,l-22,-3.484384751
t-i11-t-11-5,tid2013,t-i11,t-11,5,0,tid2013/11/i11_11_5.png,tid2013/11/i11.png,31.2467,JPEG2000_compression,l-22,-5.692014944
t-i11-t-12-1,tid2013,t-i11,t-12,1,0,tid2013/11/i11_12_1.png,tid2013/11/i11.png,31.2467,JPEG_transmission_errors,l-22,-0.436191302
t-i11-t-12-2,tid2013,t-i11,t-12,2,0,tid2013/11/i11_12_2.png,tid2013/11/i11.png,31.2467,JPEG_transmission_errors,l-22,-0.248419244
t-i11-t-12-3,tid2013,t-i11,t-12,3,0,tid2013/11/i11_12_3.png,tid2013/11/i11.png,31.2467,JPEG_transmission_errors,l-22,-1.264492799
t-i11-t-12-4,tid2013,t-i11,t-12,4,0,tid2013/11/i11_12_4.png,tid2013/11/i11.png,31.2467,JPEG_transmission_errors,l-22,-2.006697272
t-i11-t-12-5,tid2013,t-i11,t-12,5,0,tid2013/11/i11_12_5.png,tid2013/11/i11.png,31.2467,JPEG_transmission_errors,l-22,-4.393876092
t-i11-t-13-1,tid2013,t-i11,t-13,1,0,tid2013/11/i11_13_1.png,tid2013/11/i11.png,31.2467,JPEG2000_transmission_errors,l-22,-1.978807596
t-i11-t-13-2,tid2013,t-i11,t-13,2,0,tid2013/11/i11_13_2.png,tid2013/11/i11.png,31.2467,JPEG2000_transmission_errors,l-22,-1.382687621
t-i11-t-13-3,tid2013,t-i11,t-13,3,0,tid2013/11/i11_13_3.png,tid2013/11/i11.png,31.2467,JPEG2000_transmission_errors,l-22,-2.835421244
t-i11-t-13-4,tid2013,t-i11,t-13,4,0,tid2013/11/i11_13_4.png,tid2013/11/i11.png,31.2467,JPEG2000_transmission_errors,l-22,-3.624815768
t-i11-t-13-5,tid2013,t-i11,t-13,5,0,tid2013/11/i11_13_5.png,tid2013/11/i11.png,31.2467,JPEG2000_transmission_errors,l-22,-4.335862011
t-i11-t-14-1,tid2013,t-i11,t-14,1,0,tid2013/11/i11_14_1.png,tid2013/11/i11.png,31.2467,non_eccentricity_pattern_noise,l-22,-0.274607928
t-i11-t-14-2,tid2013,t-i11,t-14,2,0,tid2013/11/i11_14_2.png,tid2013/11/i11.png,31.2467,non_eccentricity_pattern_noise,l-22,-0.420221296
t-i11-t-14-3,tid2013,t-i11,t-14,3,0,tid2013/11/i11_14_3.png,tid2013/11/i11.png,31.2467,non_eccentricity_pattern_noise,l-22,-0.703438716
t-i11-t-14-4,tid2013,t-i11,t-14,4,0,tid2013/11/i11_14_4.png,tid2013/11/i11.png,31.2467,non_eccentricity_pattern_noise,l-22,-0.977381143
t-i11-t-14-5,tid2013,t-i11,t-14,5,0,tid2013/11/i11_14_5.png,tid2013/11/i11.png,31.2467,non_eccentricity_pattern_noise,l-22,-1.651119577
t-i11-t-15-1,tid2013,t-i11,t-15,1,0,tid2013/11/i11_15_1.png,tid2013/11/i11.png,31.2467,local_block_wise_distortions_of_different_intensity,l-22,-2.763565147
t-i11-t-15-2,tid2013,t-i11,t-15,2,0,tid2013/11/i11_15_2.png,tid2013/11/i11.png,31.2467,local_block_wise_distortions_of_different_intensity,l-22,-2.646791054
t-i11-t-15-3,tid2013,t-i11,t-15,3,0,tid2013/11/i11_15_3.png,tid2013/11/i11.png,31.2467,local_block_wise_distortions_of_different_intensity,l-22,-2.271489534
t-i11-t-15-4,tid2013,t-i11,t-15,4,0,tid2013/11/i11_15_4.png,tid2013/11/i11.png,31.2467,local_block_wise_distortions_of_different_intensity,l-22,-2.088397241
t-i11-t-15-5,tid2013,t-i11,t-15,5,0,tid2013/11/i11_15_5.png,tid2013/11/i11.png,31.2467,local_block_wise_distortions_of_different_intensity,l-22,-2.6903559
t-i11-t-16-1,tid2013,t-i11,t-16,1,0,tid2013/11/i11_16_1.png,tid2013/11/i11.png,31.2467,intensity_shift,l-22,-0.169504225
t-i11-t-16-2,tid2013,t-i11,t-16,2,0,tid2013/11/i11_16_2.png,tid2013/11/i11.png,31.2467,intensity_shift,l-22,-0.325346451
t-i11-t-16-3,tid2013,t-i11,t-16,3,0,tid2013/11/i11_16_3.png,tid2013/11/i11.png,31.2467,intensity_shift,l-22,-0.456492076
t-i11-t-16-4,tid2013,t-i11,t-16,4,0,tid2013/11/i11_16_4.png,tid2013/11/i11.png,31.2467,intensity_shift,l-22,-1.20005802
t-i11-t-16-5,tid2013,t-i11,t-16,5,0,tid2013/11/i11_16_5.png,tid2013/11/i11.png,31.2467,intensity_shift,l-22,-1.263974152
t-i11-t-17-1,tid2013,t-i11,t-17,1,0,tid2013/11/i11_17_1.png,tid2013/11/i11.png,31.2467,contrast_change,l-22,-0.519993834
t-i11-t-17-2,tid2013,t-i11,t-17,2,0,tid2013/11/i11_17_2.png,tid2013/11/i11.png,31.2467,contrast_change,l-22,0.245277751
t-i11-t-17-3,tid2013,t-i11,t-17,3,0,tid2013/11/i11_17_3.png,tid2013/11/i11.png,31.2467,contrast_change,l-22,-1.707778929
t-i11-t-17-4,tid2013,t-i11,t-17,4,0,tid2013/11/i11_17_4.png,tid2013/11/i11.png,31.2467,contrast_change,l-22,0.26304508
t-i11-t-17-5,tid2013,t-i11,t-17,5,0,tid2013/11/i11_17_5.png,tid2013/11/i11.png,31.2467,contrast_change,l-22,-3.035700617
t-i11-t-18-1,tid2013,t-i11,t-18,1,0,tid2013/11/i11_18_1.png,tid2013/11/i11.png,31.2467,change_of_color_saturation,l-22,-1.349507838
t-i11-t-18-2,tid2013,t-i11,t-18,2,0,tid2013/11/i11_18_2.png,tid2013/11/i11.png,31.2467,change_of_color_saturation,l-22,-1.715537
t-i11-t-18-3,tid2013,t-i11,t-18,3,0,tid2013/11/i11_18_3.png,tid2013/11/i11.png,31.2467,change_of_color_saturation,l-22,-2.305913726
t-i11-t-18-4,tid2013,t-i11,t-18,4,0,tid2013/11/i11_18_4.png,tid2013/11/i11.png,31.2467,change_of_color_saturation,l-22,-2.476373612
